country,region,GID_0,GID_1,year,grp_lcu,pop,grp_pc_lcu,ag_grp_pc_lcu,man_grp_pc_lcu,serv_grp_pc_lcu,grp_pc_usd,ag_grp_pc_usd,man_grp_pc_usd,serv_grp_pc_usd,grp_pc_lcu_2015,ag_grp_pc_lcu_2015,man_grp_pc_lcu_2015,serv_grp_pc_lcu_2015,grp_pc_usd_2015,ag_grp_pc_usd_2015,man_grp_pc_usd_2015,serv_grp_pc_usd_2015,grp_pc_lcu2015_usd,ag_grp_pc_lcu2015_usd,man_grp_pc_lcu2015_usd,serv_grp_pc_lcu2015_usd,cpi_2015,deflator_2015,fx,PPP,StructChange,version,T_a,P_a
Austria,Niederösterreich,AUT,AUT.3_1,2005,34741181937,1568949,22142.96445,573.2723885,7627.070644,13942.62146,27536.89058,712.918953,9484.990603,17338.98107,26679.62615,690.7247239,9189.708715,16799.19276,32955.87579,853.214287,11351.54208,20751.11947,29589.48703,766.0598444,10192.00064,18631.42659,82.75291851,82.99578235,0.80412,0.881939,0,1,8.460444718,993.0597862
Austria,Niederösterreich,AUT,AUT.3_1,2006,36961439946,1580501,23385.90102,628.6294351,8101.912901,14655.35894,29337.2263,788.6052362,10163.71582,18384.90556,27653.95875,743.3578228,9580.557318,17330.04391,34079.19347,916.0726424,11806.54348,21356.57772,30670.08694,824.4334659,10625.47784,19220.17597,88.03807974,84.56619623,0.797140833,0.860024,0,1,8.991562051,912.0613818
Austria,Niederösterreich,AUT,AUT.3_1,2007,39699930670,1588567,24991.03322,761.2152093,8713.993794,15516.44964,34204.42178,1041.850725,11926.56248,21236.86458,28909.8969,880.5819681,10080.44205,17949.59638,38693.68519,1178.591594,13491.90046,24024.16149,32063.00622,976.6242067,11179.88339,19907.30103,101.8887351,86.44456017,0.7306375,0.868179,0,1,9.943305928,965.17513
Austria,Niederösterreich,AUT,AUT.3_1,2008,41150627196,1595503,25791.6326,769.4511862,8671.652312,16351.15049,37780.26662,1127.112479,12702.466,23951.59836,29263.54957,873.0301517,9838.978832,18552.24561,41923.38756,1250.715718,14095.46446,26578.21743,32455.23065,968.248738,10912.08456,20575.67928,113.1111439,88.13569436,0.682674711,0.854424,0,1,9.740912522,873.9516002
Austria,Niederösterreich,AUT,AUT.3_1,2009,40040944998,1602958,24979.40994,635.1068067,8094.180462,16250.12475,34701.17436,882.2847333,11244.36359,22574.52893,27816.46381,707.2395042,9013.48264,18095.74398,38215.29658,971.6320376,12383.05899,24860.60873,30850.3159,784.3758387,9996.554156,20069.38848,105.1803879,89.80081047,0.71984336,0.843731,0,1,9.343930003,1053.193259
Austria,Niederösterreich,AUT,AUT.3_1,2010,41120189660,1605897,25605.74536,747.2491831,8016.115612,16842.37388,33912.87538,989.675093,10616.73956,22306.45187,28267.14797,824.9165541,8849.292334,18592.9317,36916.9926,1077.343861,11557.20626,24282.43283,31350.15474,914.8875453,9814.456142,20620.80287,102.6975751,90.5848209,0.755044952,0.84219,0,1,8.225244828,992.0561215
Austria,Niederösterreich,AUT,AUT.3_1,2011,43181334932,1609474,26829.47033,896.8013137,8350.258109,17582.40192,37296.55159,1246.673753,11607.97543,24441.88991,29084.82004,972.188586,9052.200861,19060.42085,39769.65644,1329.339704,12377.6911,26062.61231,32257.00767,1078.222063,10039.49525,21139.27955,113.0151371,92.24561228,0.719355254,0.831374,0,1,9.475396757,703.6284758
Austria,Niederösterreich,AUT,AUT.3_1,2012,44192743772,1614455,27373.16542,764.6166922,8580.560741,18027.97622,35170.74452,982.4270569,11024.83783,23163.46452,29076.91116,812.2075504,9114.627357,19150.06376,36797.17453,1027.858249,11534.66858,24234.63189,32248.23619,900.7924115,10108.7304,21238.69952,107.1813454,94.14055457,0.778293601,0.813648,0,1,9.475206573,844.3640838
Austria,Niederösterreich,AUT,AUT.3_1,2013,44641183943,1618592,27580.25737,786.6592088,8482.931001,18310.04448,36619.42659,1044.479345,11263.13163,24310.98886,28828.74625,822.2692925,8866.93195,19138.89414,37652.08681,1073.933445,11580.7496,24996.55369,31973.00474,911.9515554,9834.019654,21226.31167,112.6239459,95.6692918,0.753159182,0.797081,0,1,9.151900176,967.6411303
Austria,Niederösterreich,AUT,AUT.3_1,2014,45587017146,1626262,28031.7791,739.7332041,8456.816921,18835.21843,37190.70715,981.4290012,11219.94435,24989.31981,28676.78436,756.7543073,8651.406475,19268.61279,37544.96037,990.7774219,11326.81786,25227.35097,31804.46885,839.2910618,9594.987509,21370.17832,115.8686505,97.75077551,0.753730737,0.798797,0,1,10.3346078,1043.623458
Austria,Niederösterreich,AUT,AUT.3_1,2015,53911371603,1636778,32937.4977,696.8311659,9099.148013,19579.12199,36529.88447,772.8322964,10091.56278,21714.55376,32937.4977,696.8311659,9099.148013,19579.12199,36529.88447,772.8322964,10091.56278,21714.55376,36529.88447,772.8322964,10091.56278,21714.55376,100,100,0.901658962,0.798813,3,2,10.41929155,767.439101
Austria,Niederösterreich,AUT,AUT.3_1,2016,55622383129,1653691,33635.2941,793.5193551,9197.803295,20008.67225,37205.73798,877.7527892,10174.16582,22132.62696,33024.89668,779.118941,9030.885909,19645.56433,36819.41128,868.6386213,10068.52211,21902.81228,36626.81578,864.094934,10015.85554,21788.24274,103.6301706,101.8482947,0.904035128,0.776931,0,2,9.71911921,996.1683695
Austria,Niederösterreich,AUT,AUT.3_1,2017,58227014363,1665753,34955.37115,765.6696368,9649.238999,20760.75687,39488.42481,864.9625761,10900.56366,23453.03625,33979.3437,744.2905307,9379.811959,20181.07289,38357.25337,840.1851644,10588.30998,22781.20888,37685.36125,825.4679013,10402.83783,22382.1575,109.2389186,102.8724141,0.885205508,0.775009,0,2,9.742828506,782.3251664
Austria,Niederösterreich,AUT,AUT.3_1,2018,60503923059,1670668,36215.40788,787.6039653,10021.43692,21553.39642,42768.74927,930.1244548,11834.86112,25453.58071,34581.07069,752.0607938,9569.187226,20580.72983,40569.54373,882.2966627,11226.30248,24144.7359,38352.71667,834.0856419,10612.86765,22825.40373,119.1629665,104.7261035,0.846772667,0.765403,0,2,10.6037427,816.1048133
Austria,Niederösterreich,AUT,AUT.3_1,2019,62891145125,1677542,37490.05696,777.2924964,10418.34222,22311.99036,41969.16313,870.1591364,11663.06855,24977.70447,35226.6138,730.3638566,9789.340097,20964.91527,39112.84937,810.9383339,10869.30997,23277.78587,39068.66709,810.0222897,10857.03189,23251.49105,116.5040539,106.4253782,0.893276257,0.770813,0,2,,
Austria,Niederösterreich,AUT,AUT.3_1,2020,,1684287,,,,,40325.64142,869.8550791,11192.27084,24111.38016,,,,,37133.6462,801.0012889,10306.34135,22202.83246,,,,,113.4270139,108.8862996,,0.763921,0,2,,
Austria,Oberösterreich,AUT,AUT.4_1,2000,31478208664,1370035,22976.20766,566.574621,9701.130141,12708.50239,21168.40798,521.995749,8937.831853,11708.57991,30168.97309,743.9423749,12738.09579,16686.93425,28365.8144,699.477946,11976.75705,15689.57877,33459.4058,825.0817732,14127.39887,18506.92441,51.65039984,76.15840153,1.085400833,0.90762,0,1,8.968729551,1217.223458
Austria,Oberösterreich,AUT,AUT.4_1,2001,32649851800,1373134,23777.61515,588.9012974,9884.504201,13304.21322,21277.31756,526.976311,8845.114765,11905.22968,30624.9631,758.4898817,12730.98982,17135.48799,27899.79287,690.9954642,11598.11941,15610.68218,33965.12917,841.2159297,14119.51787,19004.40047,51.70777269,77.64128588,1.11751,0.923168,0,1,8.020798564,1295.834553
Austria,Oberösterreich,AUT,AUT.4_1,2002,33314550996,1377803,24179.4734,538.565423,9825.730031,13815.18429,22756.04487,506.8604566,9247.296239,13001.89414,30789.81947,685.8020382,12511.95379,17592.07172,29374.13856,654.2696398,11936.66837,16783.20825,34147.96589,760.6002573,13876.59228,19510.78231,56.12854989,78.53074108,1.062551667,0.899797,0,1,9.071152055,1484.370429
Austria,Oberösterreich,AUT,AUT.4_1,2003,34355973243,1382532,24850.03837,518.402798,10094.37403,14237.25226,28046.36582,585.0821757,11392.75935,16068.51383,31235.29012,651.6071144,12688.13741,17895.53393,35542.96594,741.4706053,14437.96533,20363.51674,34642.02259,722.6758033,14071.99169,19847.34217,68.66320459,79.55757181,0.886034167,0.888168,0,1,8.668993018,915.4225328
Austria,Oberösterreich,AUT,AUT.4_1,2004,35635413970,1387488,25683.40337,553.1455655,10451.35011,14678.91114,31890.38928,686.8259305,12977.15956,18226.40807,31730.76334,683.3880534,12912.20296,18135.17658,39354.95158,847.5908212,16014.71471,22492.65134,35191.53548,757.9229869,14320.49534,20113.12187,78.9215529,80.94164989,0.805365,0.878078,0,1,8.121960954,1207.914359
Austria,Oberösterreich,AUT,AUT.4_1,2005,37719297264,1394726,27044.23468,508.0245269,11139.99622,15396.94081,33632.0881,631.777007,13853.64898,19147.56605,32585.0711,612.1088476,13422.36425,18551.47379,40250.54734,756.104416,16579.90882,22915.61593,36139.01983,678.8695878,14886.29828,20574.82328,82.75291851,82.99578235,0.80412,0.881939,0,1,7.805732045,1349.018607
Austria,Oberösterreich,AUT,AUT.4_1,2006,39832031436,1400287,28445.61967,544.4752633,11744.80302,16156.33882,35684.55972,683.0352185,14733.66127,20267.86001,33637.10435,643.8450439,13888.29526,19104.96101,41452.48778,793.4386545,17115.15901,23543.88637,37305.79497,714.0671488,15403.04688,21188.67756,88.03807974,84.56619623,0.797140833,0.860024,0,1,8.33218809,1208.273972
Austria,Oberösterreich,AUT,AUT.4_1,2007,42255429792,1403663,30103.68571,626.343703,12556.80174,16920.54331,41201.94448,857.2564411,17186.08988,23158.60233,34824.26847,724.5611542,14525.84375,19573.86709,46609.61905,969.769671,19441.73054,26198.12356,38622.43924,803.5867052,16110.13074,21708.72571,101.8887351,86.44456017,0.7306375,0.868179,0,1,9.24928883,1280.566526
Austria,Oberösterreich,AUT,AUT.4_1,2008,44148905706,1405762,31405.67586,614.8648689,13056.29339,17734.52043,46003.86588,900.6703467,19125.20439,25977.99529,35633.3221,697.6343391,14813.85434,20121.83663,51048.81652,999.4411208,21222.54361,28826.83639,39519.73375,773.7230691,16429.55372,22316.46053,113.1111439,88.13569436,0.682674711,0.854424,0,1,8.940454332,1166.562575
Austria,Oberösterreich,AUT,AUT.4_1,2009,42690084941,1408619,30306.339,509.743897,12049.2666,17746.61308,42101.29689,708.1316929,16738.73411,24653.43723,33748.40254,567.6384148,13417.77044,19762.19701,46364.8155,779.8428486,18433.83402,27150.04413,37429.23209,629.5489081,14881.20344,21917.59618,105.1803879,89.80081047,0.71984336,0.843731,0,1,8.64855089,1401.62645
Austria,Oberösterreich,AUT,AUT.4_1,2010,44136193015,1409253,31318.85688,562.7119123,12623.05449,18133.08979,41479.45999,745.2694184,16718.28207,24015.90759,34574.06723,621.1989014,13935.0659,20017.80167,45153.85087,811.2879045,18199.24405,26143.31792,38344.94937,688.9510645,15454.91865,22201.07882,102.6975751,90.5848209,0.755044952,0.84219,0,1,7.657745115,1207.549683
Austria,Oberösterreich,AUT,AUT.4_1,2011,46736259639,1410222,33141.06548,654.6785103,13465.94964,19019.72292,46070.51288,910.0906777,18719.47077,26439.95831,35926.98304,709.7123582,14597.92971,20618.56651,49125.41216,970.438071,19960.74407,28193.17104,39845.42334,787.1183989,16190.07888,22867.36713,113.0151371,92.24561228,0.719355254,0.831374,0,1,8.952857052,991.598772
Austria,Oberösterreich,AUT,AUT.4_1,2012,47946062455,1413866,33911.32006,682.0611964,13741.69352,19487.56383,43571.37204,876.3546239,17656.18206,25038.83341,36022.01009,724.5136801,14596.99657,20700.49823,45586.27927,916.8806202,18472.67158,26196.72502,39950.81469,803.5340532,16189.04396,22958.23488,107.1813454,94.14055457,0.778293601,0.813648,0,1,8.691125422,1275.625895
Austria,Oberösterreich,AUT,AUT.4_1,2013,48719814893,1418498,34346.05822,599.815324,13759.40001,19986.15419,45602.65485,796.399139,18268.91358,26536.42772,35900.81788,626.9674549,14382.25344,20890.87712,46888.64023,818.857429,18784.09315,27284.74946,39816.40444,695.3487755,15950.87949,23169.37779,112.6239459,95.6692918,0.753159182,0.797081,0,1,8.509971767,1324.039529
Austria,Oberösterreich,AUT,AUT.4_1,2014,50032009797,1425982,35086.00375,650.7796031,13978.43732,20457.48123,46549.78501,863.4112574,18545.66443,27141.6306,35893.32521,665.7539029,14300.07818,20928.20351,46993.18639,871.6355219,18722.31773,27400.16319,39808.09456,738.3655365,15859.74164,23210.77525,115.8686505,97.75077551,0.753730737,0.798797,0,1,9.723106395,1259.062503
Austria,Oberösterreich,AUT,AUT.4_1,2015,58679704109,1437251,40827.7358,544.3605292,14524.4021,21343.52709,45280.68542,603.7321785,16108.53185,23671.39684,40827.7358,544.3605292,14524.4021,21343.52709,45280.68542,603.7321785,16108.53185,23671.39684,45280.68542,603.7321785,16108.53185,23671.39684,100,100,0.901658962,0.798813,3,2,9.66424355,1013.92555
Austria,Oberösterreich,AUT,AUT.4_1,2016,60811269833,1453948,41824.9276,537.6644905,14969.24031,21797.09744,46264.71506,594.738494,16558.25072,24110.89654,41065.90859,527.9072095,14697.58561,21401.53402,45784.32424,588.563012,16386.31771,23860.54044,45544.83495,585.4843483,16300.60393,23735.73039,103.6301706,101.8482947,0.904035128,0.776931,0,2,9.041838055,1367.362438
Austria,Oberösterreich,AUT,AUT.4_1,2017,63031583323,1465045,43023.65001,667.0915563,15203.81544,22500.17201,48603.00755,753.6007742,17175.46411,25418.02079,41822.33924,648.4649575,14779.29295,21871.9199,47210.74301,732.0133932,16683.46185,24689.90516,46383.76705,719.1909415,16391.22282,24257.41975,109.2389186,102.8724141,0.885205508,0.775009,0,2,8.959553164,1225.584371
Austria,Oberösterreich,AUT,AUT.4_1,2018,66190487323,1473576,44918.27182,611.1421887,16029.58056,23497.73811,53046.43568,721.7311239,18930.20546,27749.75979,42891.1898,583.5624245,15306.19399,22437.32682,50318.74276,684.6190945,17956.79816,26322.8435,47569.1937,647.2096983,16975.59126,24884.49378,119.1629665,104.7261035,0.846772667,0.765403,0,2,10.01180245,1118.765003
Austria,Oberösterreich,AUT,AUT.4_1,2019,67978914171,1482095,45866.77249,640.9554568,16101.47576,24251.73042,51346.68265,717.5332958,18025.19169,27149.19402,43097.58939,602.2580966,15129.35734,22787.54451,47852.15892,668.6998172,16798.4433,25301.4894,47798.10463,667.944447,16779.46761,25272.90858,116.5040539,106.4253782,0.893276257,0.770813,0,2,,
Austria,Oberösterreich,AUT,AUT.4_1,2020,,1490279,,,,,49951.01842,707.4607759,17329.72641,26770.95891,,,,,45997.12193,651.4613835,15957.98372,24651.89099,,,,,113.4270139,108.8862996,,0.763921,0,2,,
Austria,Salzburg,AUT,AUT.5_1,2000,13433927542,512854,26194.44821,314.0213575,7520.909035,18359.52198,24133.43293,289.3137244,6929.153547,16914.96949,34394.69275,412.3266129,9875.350432,24107.02117,32338.96851,387.6824093,9285.114102,22666.17714,38146.01109,457.2977484,10952.42309,26736.29631,51.65039984,76.15840153,1.085400833,0.90762,0,1,4.58454131,1822.145053
Austria,Salzburg,AUT,AUT.5_1,2001,13833953897,514851,26869.82039,312.9596782,7726.799508,18832.00846,24044.36684,280.0508972,6914.300103,16851.75834,34607.64474,403.0840997,9951.921095,24255.14756,31528.07456,367.2155573,9066.346833,22096.79701,38382.18907,447.047184,11037.34507,26900.57837,51.70777269,77.64128588,1.11751,0.923168,0,1,3.830421945,1725.409632
Austria,Salzburg,AUT,AUT.5_1,2002,14229892954,517050,27521.30926,300.1971336,7692.793643,19530.24449,25901.14921,282.5247402,7239.924311,18380.51278,35045.26875,382.2670326,9795.90099,24869.55327,33433.92712,364.6908288,9345.496595,23726.07947,38867.54332,423.9596664,10864.30835,27581.99533,56.12854989,78.53074108,1.062551667,0.899797,0,1,4.982210782,1748.196908
Austria,Salzburg,AUT,AUT.5_1,2003,14595420944,517084,28226.40218,360.0653676,7832.389662,20033.95962,31857.01324,406.3786489,8839.82803,22610.82063,35479.21528,452.5846621,9844.933026,25181.71327,40372.17313,515.0008586,11202.65309,28654.53702,39348.819,501.9466132,10918.68816,27928.20162,68.66320459,79.55757181,0.886034167,0.888168,0,1,4.508751376,1358.576503
Austria,Salzburg,AUT,AUT.5_1,2004,15353662306,519691,29543.82952,317.6962257,8248.549277,20977.57805,36683.77632,394.4748352,10242.00118,26047.29291,36500.15729,392.5003087,10190.73529,25916.91432,45270.32355,486.8092986,12639.33961,32144.16551,40481.11186,435.309053,11302.20596,28743.58868,78.9215529,80.94164989,0.805365,0.878078,0,1,4.070536132,1622.156082
Austria,Salzburg,AUT,AUT.5_1,2005,15960978550,522369,30554.98805,327.149346,8249.52035,21978.31396,37998.04512,406.841449,10259.06625,27332.13197,36815.10937,394.1758686,9939.686231,26481.24198,45475.68113,486.9037853,12277.94808,32710.82272,40830.41476,437.1673608,11023.77579,29369.46574,82.75291851,82.99578235,0.80412,0.881939,0,1,3.643856833,1732.93484
Austria,Salzburg,AUT,AUT.5_1,2006,17078449932,524920,32535.33859,348.8174547,8714.718048,23469.88699,40815.0445,437.5857315,10932.46975,29442.58531,38473.21984,412.478591,10305.20283,27753.27263,47412.24627,508.3155665,12699.55612,34201.58235,42669.36999,457.4663022,11429.15811,30780.23267,88.03807974,84.56619623,0.797140833,0.860024,0,1,4.532800393,1489.296497
Austria,Salzburg,AUT,AUT.5_1,2007,18408679921,526048,34994.29695,372.6639563,9677.854784,24945.66891,47895.56647,510.0531472,13245.76795,34142.33312,40481.78032,431.101686,11195.44684,28857.41898,54181.76583,576.9966244,14984.24907,38623.44751,44896.99769,478.1205581,12416.49817,32004.80471,101.8887351,86.44456017,0.7306375,0.868179,0,1,4.907888746,1691.335528
Austria,Salzburg,AUT,AUT.5_1,2008,18763265172,525944,35675.40493,377.6479735,9245.733302,26050.11926,52258.27813,553.1887549,13543.39505,38158.90472,40477.81684,428.484709,10490.33921,29556.83216,57989.11028,613.8534384,15028.61282,42343.54849,44892.60192,475.2181559,11634.48671,32780.50063,113.1111439,88.13569436,0.682674711,0.854424,0,1,4.774811911,1625.09729
Austria,Salzburg,AUT,AUT.5_1,2009,18311887011,526699,34767.27127,318.9832808,8451.158231,25999.0361,48298.38436,443.1287397,11740.27393,36117.62996,38715.9883,355.2120289,9411.004408,28951.89471,53189.47029,488.0035481,12929.18924,39775.19395,42938.61642,393.9538606,10437.43234,32109.5846,105.1803879,89.80081047,0.71984336,0.843731,0,1,4.486790782,1771.838729
Austria,Salzburg,AUT,AUT.5_1,2010,19302079692,526730,36645.11171,330.3414598,9164.127737,27150.65067,48533.68215,437.5123082,12137.1949,35958.98575,40453.92081,364.6763956,10116.62621,29972.6272,52832.95989,476.2686285,13212.34868,39144.35434,44866.09964,404.4504753,11220.01405,33241.6451,102.6975751,90.5848209,0.755044952,0.84219,0,1,3.807233932,1665.523208
Austria,Salzburg,AUT,AUT.5_1,2011,20269318844,527886,38397.15174,407.3917085,9354.850533,28634.89999,53377.17567,566.3289542,13004.49324,39806.34026,41624.90853,441.6380339,10141.24174,31042.01846,56916.57398,603.8817793,13866.81091,42445.86721,46164.80322,489.8060716,11247.3143,34427.67141,113.0151371,92.24561228,0.719355254,0.831374,0,1,5.179690869,1356.726662
Austria,Salzburg,AUT,AUT.5_1,2012,21009483944,529704,39662.68698,438.136356,9929.831723,29294.70325,50961.08577,562.944826,12758.46506,37639.65578,42131.35047,465.4066019,10547.87893,31118.04831,53317.72168,588.9775521,13348.46538,39380.25771,46726.48114,516.1670007,11698.30211,34511.9936,107.1813454,94.14055457,0.778293601,0.813648,0,1,4.63121904,1834.67682
Austria,Salzburg,AUT,AUT.5_1,2013,21015081180,531898,39509.60744,408.2956513,9614.523624,29486.77635,52458.50863,542.1107,12765.59306,39150.78918,41298.10799,426.7781684,10049.74892,30821.56854,53937.82766,557.3981089,13125.58013,40254.83329,45802.35959,473.3254884,11145.84267,34183.17774,112.6239459,95.6692918,0.753159182,0.797081,0,1,4.546143147,1755.399705
Austria,Salzburg,AUT,AUT.5_1,2014,21605001945,534185,40444.79337,434.3064669,9513.558037,30498.79723,53659.47201,576.2090435,12621.95844,40463.78335,41375.41943,444.299766,9732.462978,31200.56805,54170.5954,581.6976163,12742.18658,40849.21364,45888.10315,492.7581102,10793.95136,34603.5135,115.8686505,97.75077551,0.753730737,0.798797,0,1,5.729335602,1749.534172
Austria,Salzburg,AUT,AUT.5_1,2015,25616530733,538575,47563.53476,393.8239872,10124.24873,31903.45829,52751.13627,436.7771009,11228.46792,35383.06571,47563.53476,393.8239872,10124.24873,31903.45829,52751.13627,436.7771009,11228.46792,35383.06571,52751.13627,436.7771009,11228.46792,35383.06571,100,100,0.901658962,0.798813,3,2,5.456042651,1438.9318
Austria,Salzburg,AUT,AUT.5_1,2016,26831268709,545815,49158.17394,392.4438269,10737.18975,32714.04405,54376.39802,434.102409,11876.96077,36186.69567,48266.07464,385.3219419,10542.33631,32120.36505,53811.77934,429.5948959,11753.63605,35810.95022,53530.29992,427.3477648,11692.15497,35623.62979,103.6301706,101.8482947,0.904035128,0.776931,0,2,5.063745597,1761.777595
Austria,Salzburg,AUT,AUT.5_1,2017,27661032868,549263,50360.26979,438.9130992,11060.24586,33415.67446,56891.04883,495.8318663,12494.55155,37749.05844,48954.10518,426.6577227,10751.42054,32482.63857,55261.36798,481.6284422,12136.63705,36667.71227,54293.37173,473.1919061,11924.04334,36025.41532,109.2389186,102.8724141,0.885205508,0.775009,0,2,4.738957883,1776.003682
Austria,Salzburg,AUT,AUT.5_1,2018,28708994418,552579,51954.55205,373.0311848,11256.12546,34796.92838,61355.96255,440.53286,13292.97212,41093.5895,49609.93517,356.1969483,10748.15646,33226.60466,58200.98667,417.8802849,12609.43617,38980.52211,55020.73098,395.046202,11920.42326,36850.52339,119.1629665,104.7261035,0.846772667,0.765403,0,2,5.816234114,1533.930779
Austria,Salzburg,AUT,AUT.5_1,2019,29699651817,555221,53491.5859,372.8075917,11699.31457,35737.29972,59882.46691,417.348596,13097.08444,40006.99609,50262.05857,350.2995227,10992.97439,33579.6784,55807.01956,388.9449193,12205.73042,37284.22239,55743.97938,388.5055632,12191.9427,37242.10575,116.5040539,106.4253782,0.893276257,0.770813,0,2,,
Austria,Salzburg,AUT,AUT.5_1,2020,,558410,,,,,57103.72567,369.8480765,13269.57684,37583.512,,,,,52583.65325,340.5725771,12219.21721,34608.57133,,,,,113.4270139,108.8862996,,0.763921,0,2,,
Austria,Steiermark,AUT,AUT.6_1,2000,24150056488,1182930,20415.45695,558.0999035,7506.443702,12351.76559,18809.14066,514.187834,6915.826367,11379.91165,26806.57227,732.8146235,9856.356686,16218.52001,25204.37973,689.0152853,9267.255587,15249.16102,29730.27876,812.7403538,10931.35776,17987.42174,51.65039984,76.15840153,1.085400833,0.90762,0,1,7.255382139,1133.433664
Austria,Steiermark,AUT,AUT.6_1,2001,25056854824,1182441,21190.78654,579.7692302,7999.12262,12611.88511,18962.50283,518.804512,7157.987508,11285.70224,27293.19369,746.7280116,10302.66633,16243.78701,24864.50182,680.2802271,9385.880915,14798.32944,30269.9744,828.1712303,11426.34496,18015.44453,51.70777269,77.64128588,1.11751,0.923168,0,1,6.450835166,1042.881064
Austria,Steiermark,AUT,AUT.6_1,2002,25381463664,1188117,21362.7645,569.7638244,7791.267444,13001.74076,20105.15363,536.2222302,7332.601029,12236.33746,27203.05985,725.5296671,9921.296217,16556.24356,25952.29407,692.1706375,9465.126291,15795.00629,30170.00995,804.6608507,11003.38004,18361.97971,56.12854989,78.53074108,1.062551667,0.899797,0,1,7.400871211,1214.431396
Austria,Steiermark,AUT,AUT.6_1,2003,26117817076,1189315,21960.3865,568.9568184,8100.901445,13290.52828,24785.0335,642.1386892,9142.877047,15000.01781,27603.13821,715.1510603,10182.43928,16705.54792,31409.90199,813.7779314,11586.70501,19009.4191,30613.72357,793.1502827,11293.00513,18527.56822,68.66320459,79.55757181,0.886034167,0.888168,0,1,6.757192748,911.2814543
Austria,Steiermark,AUT,AUT.6_1,2004,27592369074,1192168,23144.69863,561.5157783,8460.506795,14122.66739,28738.14808,697.218998,10505.18311,17535.73522,28594.30054,693.7290988,10452.59987,17447.96086,35464.86737,860.4165871,12964.12436,21640.31315,31712.98878,769.3918969,11592.63127,19350.95375,78.9215529,80.94164989,0.805365,0.878078,0,1,6.237680449,1231.599574
Austria,Steiermark,AUT,AUT.6_1,2005,28908846296,1196780,24155.52257,559.4841939,8789.747201,14806.28991,30039.69876,695.7720165,10930.88992,18413.03526,29104.51818,674.1115971,10590.59503,17839.81004,35951.21164,832.6930045,13081.97995,22036.53681,32278.85423,747.6347774,11745.67711,19785.54065,82.75291851,82.99578235,0.80412,0.881939,0,1,5.904962622,1229.575264
Austria,Steiermark,AUT,AUT.6_1,2006,30384805066,1200854,25302.66383,600.7382635,9217.707919,15484.21621,31741.77356,753.6162224,11563.46223,19424.69331,29920.54149,710.3763564,10899.99117,18310.17227,36872.40338,875.4281262,13432.54003,22564.43314,33183.87856,787.8548172,12088.81809,20307.20378,88.03807974,84.56619623,0.797140833,0.860024,0,1,6.571857144,1122.446575
Austria,Steiermark,AUT,AUT.6_1,2007,32502492456,1202483,27029.48188,701.1893675,10080.32496,16247.13157,36994.38077,959.6952901,13796.61592,22236.92539,31267.9963,811.1434266,11661.02869,18794.85712,41849.82083,1085.653418,15607.39475,25155.47832,34678.29593,899.6122271,12932.85953,20844.75164,101.8887351,86.44456017,0.7306375,0.868179,0,1,7.381714796,1251.654338
Austria,Steiermark,AUT,AUT.6_1,2008,33287592120,1203701,27654.36942,681.5956082,9999.223162,16974.38406,40508.85284,998.4193013,14647.12695,24864.52739,31377.03698,773.3479756,11345.25941,19259.37519,44951.20044,1107.90958,16253.38397,27591.26157,34799.22933,857.6945481,12582.65031,21359.9332,113.1111439,88.13569436,0.682674711,0.854424,0,1,7.333125201,1205.044614
Austria,Steiermark,AUT,AUT.6_1,2009,32401579592,1204795,26893.85297,569.4191803,9236.875566,17087.55575,37360.70161,791.0320663,12831.78547,23737.88064,29948.34104,634.0913599,10285.96014,19028.28679,41144.14912,871.1383858,14131.23609,26141.77086,33214.71012,703.2496619,11407.81667,21103.64073,105.1803879,89.80081047,0.71984336,0.843731,0,1,6.943400129,1366.345629
Austria,Steiermark,AUT,AUT.6_1,2010,33339136105,1205045,27666.29969,659.7292708,9433.713649,17572.03435,36641.92392,873.7615808,12494.24107,23272.83204,30541.8716,728.3000224,10414.23227,19398.43141,39887.78949,951.1623373,13601.02321,25334.41823,33872.97515,807.7333597,11550.07903,21514.15584,102.6975751,90.5848209,0.755044952,0.84219,0,1,6.117511438,1243.982792
Austria,Steiermark,AUT,AUT.6_1,2011,35095191629,1206611,29085.75475,780.0747368,10085.42959,18220.25785,40433.08867,1084.408202,14020.09583,25328.59496,31530.77315,845.6496927,10933.23503,19751.89649,43114.17481,1156.314452,14949.7573,27008.11407,34969.73301,937.8819805,12125.68775,21906.17221,113.0151371,92.24561228,0.719355254,0.831374,0,1,7.125891824,983.8512087
Austria,Steiermark,AUT,AUT.6_1,2012,36308929836,1208696,30039.75345,780.4573363,10534.10496,18725.18264,38596.94259,1002.780101,13534.87288,24059.27867,31909.47152,829.0341392,11189.76302,19890.66532,40381.81313,1049.152496,14160.77727,25171.87192,35389.73479,919.4542222,12410.19442,22060.07612,107.1813454,94.14055457,0.778293601,0.813648,0,1,7.098298546,1256.748753
Austria,Steiermark,AUT,AUT.6_1,2013,36343015995,1210971,30011.46683,709.1582276,9997.001897,19305.3178,39847.44202,941.578148,13273.42498,25632.45362,31370.01044,741.2600368,10449.54103,20179.22098,40971.13159,968.1304559,13647.7328,26355.28348,34791.43642,822.1068811,11589.2388,22380.1036,112.6239459,95.6692918,0.753159182,0.797081,0,1,7.013697038,1296.276017
