GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
 "10100","Aberdeen, SD (Micropolitan Statistical Area)", ,CAGDP2,1,"...","All industry total ","Thousands of dollars",1268985,1390047,1471113,1508087,1575960,1548604,1777029,1905655,1816505,1851678,2138378,2163493,2466400,2416943,2417765,2350828,2267869,2545513,2421813,2706387,3079211,3461556
 "10100","Aberdeen, SD (Micropolitan Statistical Area)", ,CAGDP2,2,"..."," Private industries ","Thousands of dollars",1123811,1240781,1314492,1342902,1404192,1372445,1597641,1720026,1623367,1645427,1929409,1956042,2267462,2210645,2198951,2127010,2031190,2293501,2161291,2440703,2809582,3184455
 "10100","Aberdeen, SD (Micropolitan Statistical Area)", ,CAGDP2,3,"11","  Agriculture, forestry, fishing and hunting ","Thousands of dollars",61300,58135,111719,188686,135477,75275,211940,277714,151175,84943,304428,288518,530087,379680,253861,157550,31644,253220,115626,301067,439674,679280
 "10100","Aberdeen, SD (Micropolitan Statistical Area)", ,CAGDP2,6,"21","  Mining, quarrying, and oil and gas extraction ","Thousands of dollars",0,850,1060,1405,1706,2160,2976,3228,3334,4136,3941,3931,3630,3108,2156,2863,3219,2831,2649,4224,6623,8172
 "10100","Aberdeen, SD (Micropolitan Statistical Area)", ,CAGDP2,10,"22","  Utilities ","Thousands of dollars",4677,4974,5384,6624,6605,8834,12985,14522,12593,12631,13762,12784,11531,15687,15352,19710,14191,21745,22383,23069,27333,28001
 "10100","Aberdeen, SD (Micropolitan Statistical Area)", ,CAGDP2,11,"23","  Construction ","Thousands of dollars",(D),(D),52499,61357,66477,73538,89708,78233,84707,92900,89788,100210,99125,103289,103298,105143,97410,98963,97961,96248,100319,110322
 "10100","Aberdeen, SD (Micropolitan Statistical Area)", ,CAGDP2,12,"31-33","  Manufacturing ","Thousands of dollars",(D),(D),175421,187522,205349,222422,245454,249024,258920,277670,307009,306230,315774,324786,335820,356971,346765,343530,304961,364459,411792,428116
 "10100","Aberdeen, SD (Micropolitan Statistical Area)", ,CAGDP2,13,"321,327-339","   Durable goods manufacturing ","Thousands of dollars",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),268238,265639,284488,283773,244615,224246,210381,231315,256647,232583
 "10100","Aberdeen, SD (Micropolitan Statistical Area)", ,CAGDP2,25,"311-316,322-326","   Nondurable goods manufacturing ","Thousands of dollars",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),47536,59146,51332,73197,102150,119283,94580,133144,155145,195533
 "10100","Aberdeen, SD (Micropolitan Statistical Area)", ,CAGDP2,34,"42","  Wholesale trade ","Thousands of dollars",114670,114732,110456,110861,108627,107474,108092,133905,143429,162490,164475,179273,172898,193278,215532,237410,246210,264412,279284,292432,326885,351072
