GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
 "17000","Illinois",3,CAGDP2,1,"...","All industry total ","Thousands of dollars",499618408,511485870,528577023,560079755,589153665,624068061,649307385,649677276,645843239,663929015,691805460,725477984,742890876,772291744,802591985,813561586,832826821,871024222,895799987,860747534,943993339,1025667174
 "17000","Illinois",3,CAGDP2,2,"..."," Private industries ","Thousands of dollars",447358190,455829697,470866099,499732277,526489797,559030685,582647451,580700864,574677243,589259757,617514299,650607441,665253980,693711559,723206853,734122249,751098679,787686660,809987161,774360156,854629282,933651267
 "17000","Illinois",3,CAGDP2,3,"11","  Agriculture, forestry, fishing and hunting ","Thousands of dollars",2106272,2490934,3376060,4998075,2509222,3580423,5062486,6613852,4792879,4822651,7780135,5920459,10869703,7626445,4405595,5837859,5874266,6461534,4767949,5912101,11494220,15802209
 "17000","Illinois",3,CAGDP2,6,"21","  Mining, quarrying, and oil and gas extraction ","Thousands of dollars",1252917,1202026,1260397,1373349,1659875,1875407,2042178,2044713,2071358,2038883,2077379,2335048,2309847,2263417,2177828,1671155,1855546,1970104,1780991,1306537,1564083,2321099
 "17000","Illinois",3,CAGDP2,10,"22","  Utilities ","Thousands of dollars",9988973,9459830,9271878,10223347,10098509,10649745,10478421,11119399,11253898,12268534,12738406,12140675,12224526,13340474,13235126,13177396,13610821,14143106,14881528,15609688,17550780,19441299
 "17000","Illinois",3,CAGDP2,11,"23","  Construction ","Thousands of dollars",23140743,23723275,25200492,27091161,29152422,30268117,30580606,28507840,23186809,21661697,21147375,20342293,23347349,25341136,27916680,29090182,30646863,30362729,31660462,30880864,33262834,35024198
 "17000","Illinois",3,CAGDP2,12,"31-33","  Manufacturing ","Thousands of dollars",74229150,70658258,73583192,77882592,80139958,82620727,85189450,80520911,82670989,85708090,94167944,103440155,96484872,99229378,98853017,96088185,98647363,108502319,106571789,98856118,111303884,126245355
 "17000","Illinois",3,CAGDP2,13,"321,327-339","   Durable goods manufacturing ","Thousands of dollars",40151615,38921908,39457247,43052597,44914803,47693952,49035163,47770413,42224646,46036153,50075113,54691179,51381654,50374694,49190573,47840059,48437858,50971530,52115201,47630537,48165936,55454101
 "17000","Illinois",3,CAGDP2,25,"311-316,322-326","   Nondurable goods manufacturing ","Thousands of dollars",34077535,31736350,34125945,34829995,35225155,34926775,36154286,32750498,40446343,39671938,44092830,48748976,45103217,48854685,49662444,48248126,50209505,57530789,54456588,51225581,63137948,70791254
 "17000","Illinois",3,CAGDP2,34,"42","  Wholesale trade ","Thousands of dollars",34677073,34414818,35142581,37585630,40904249,43889741,46839431,49076136,46263846,49182619,52565295,56737124,58769641,60803958,63740992,62844152,64344568,65743111,69004708,70259215,75868824,83595624
